"grade","subject","chapter","topic","scope_note","topic_raw"
"8","bgs8","অধ্যায় ২: ঔপনিবেশিক যুগের প্রত্নতাত্ত্বিক ঐতিহ্য","ইসলামি আমলের প্রত্নতাত্ত্বিক স্থাপনা","","ইসলামি আমলের প্রত্নতাত্ত্বিক স্থাপনা"
"8","bgs8","অধ্যায় ২: ঔপনিবেশিক যুগের প্রত্নতাত্ত্বিক ঐতিহ্য","ব্রিটিশ আমলের স্মৃতিস্তম্ভ","","ব্রিটিশ আমলের স্মৃতিস্তম্ভ"
"8","bgs8","অধ্যায় ২: ঔপনিবেশিক যুগের প্রত্নতাত্ত্বিক ঐতিহ্য","বাংলাদেশের প্রত্নতাত্ত্বিক স্থানসমূহ","","বাংলাদেশের প্রত্নতাত্ত্বিক স্থানসমূহ"
"8","bgs8","অধ্যায় ২: ঔপনিবেশিক যুগের প্রত্নতাত্ত্বিক ঐতিহ্য","প্রত্নতত্ত্ব সংরক্ষণ ও গুরুত্ব","","প্রত্নতত্ত্ব সংরক্ষণ ও গুরুত্ব"
"8","bgs8","অধ্যায় ২: ঔপনিবেশিক যুগের প্রত্নতাত্ত্বিক ঐতিহ্য","আন্তর্জাতিক প্রত্নতাত্ত্বিক ঐতিহ্য","","আন্তর্জাতিক প্রত্নতাত্ত্বিক ঐতিহ্য"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের পটভূমি ও সার্বজনীন ভোট","","মুক্তিযুদ্ধের পটভূমি ও সার্বজনীন ভোট"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","২৫ মার্চ ও মুক্তিযুদ্ধের সূচনা","","২৫ মার্চ ও মুক্তিযুদ্ধের সূচনা"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের প্রধান ধাপ","","মুক্তিযুদ্ধের প্রধান ধাপ"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের সামরিক কর্মসমূহ","","মুক্তিযুদ্ধের সামরিক কর্মসমূহ"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের আন্তর্জাতিক প্রতিক্রিয়া","","মুক্তিযুদ্ধের আন্তর্জাতিক প্রতিক্রিয়া"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের সাংস্কৃতিক দিক","","মুক্তিযুদ্ধের সাংস্কৃতিক দিক"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের অর্থনৈতিক প্রভাব","","মুক্তিযুদ্ধের অর্থনৈতিক প্রভাব"
"8","bgs8","অধ্যায় ৩: বাংলাদেশের মুক্তিযুদ্ধ","মুক্তিযুদ্ধের শিক্ষা ও স্মৃতি","","মুক্তিযুদ্ধের শিক্ষা ও স্মৃতি"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","অর্থনীতির ধারণা ও বাংলাদেশের অর্থনৈতিক ইতিহাস","","অর্থনীতির ধারণা ও বাংলাদেশের অর্থনৈতিক ইতিহাস"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","কৃষি অর্থনীতি ও তার পরিবর্তন","","কৃষি অর্থনীতি ও তার পরিবর্তন"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","শিল্প ও উৎপাদন খাতের বৃদ্ধি","","শিল্প ও উৎপাদন খাতের বৃদ্ধি"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","সেবা খাতের প্রসার","","সেবা খাতের প্রসার"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","বৈদেশিক বাণিজ্য ও বাণিজ্যিক বিপণন","","বৈদেশিক বাণিজ্য ও বাণিজ্যিক বিপণন"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","ব্যাংকিং ও আর্থিক প্রতিষ্ঠান","","ব্যাংকিং ও আর্থিক প্রতিষ্ঠান"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","অর্থনৈতিক উন্নয়ন ও দুর্বলতা","","অর্থনৈতিক উন্নয়ন ও দুর্বলতা"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","অর্থনৈতিক কূটনীতি","","অর্থনৈতিক কূটনীতি"
"8","bgs8","অধ্যায় ৪: বাংলাদেশের অর্থনীতি","অর্থনৈতিক সম্প্রসারণ ও ভবিষ্যৎ দৃষ্টিকোণ","","অর্থনৈতিক সম্প্রসারণ ও ভবিষ্যৎ দৃষ্টিকোণ"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","রাষ্ট্রের ধারণা ও বাংলাদেশের রাষ্ট্র গঠন","","রাষ্ট্রের ধারণা ও বাংলাদেশের রাষ্ট্র গঠন"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","বাংলাদেশের সংবিধান","","বাংলাদেশের সংবিধান"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","সংসদীয় সরকারব্যবস্থার বৈশিষ্ট্য","","সংসদীয় সরকারব্যবস্থার বৈশিষ্ট্য"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","রাষ্ট্রপতি ও কেন্দ্রীয় প্রশাসন","","রাষ্ট্রপতি ও কেন্দ্রীয় প্রশাসন"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","বিচার বিভাগীয় ব্যবস্থা","","বিচার বিভাগীয় ব্যবস্থা"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","স্থানীয় সরকার ব্যবস্থা ও স্থানীয় উন্নয়ন","","স্থানীয় সরকার ব্যবস্থা ও স্থানীয় উন্নয়ন"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","নাগরিকত্ব ও মৌলিক অধিকার","","নাগরিকত্ব ও মৌলিক অধিকার"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","নাগরিকের কর্তব্য ও দায়িত্ব","","নাগরিকের কর্তব্য ও দায়িত্ব"
"8","bgs8","অধ্যায় ৫: বাংলাদেশ: রাষ্ট্র ও সরকার ব্যবস্থা","নির্বাচন ব্যবস্থা ও গণতন্ত্রের ধারণা","","নির্বাচন ব্যবস্থা ও গণতন্ত্রের ধারণা"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","সংস্কৃতির ধারণা ও বাংলাদেশের সাংস্কৃতিক বৈচিত্র্য","","সংস্কৃতির ধারণা ও বাংলাদেশের সাংস্কৃতিক বৈচিত্র্য"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","বাংলা সাহিত্য ও সংস্কৃতি","","বাংলা সাহিত্য ও সংস্কৃতি"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","সংগীত, নৃত্য ও চলচ্চিত্র","","সংগীত, নৃত্য ও চলচ্চিত্র"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","ঐতিহ্যবাহী শিল্প ও কারিগরি সংস্কৃতি","","ঐতিহ্যবাহী শিল্প ও কারিগরি সংস্কৃতি"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","আধুনিক সাংস্কৃতিক পরিবর্তন","","আধুনিক সাংস্কৃতিক পরিবর্তন"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","ধর্ম ও সংস্কৃতি","","ধর্ম ও সংস্কৃতি"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","আন্তর্জাতিক সাংস্কৃতিক বিনিময়","","আন্তর্জাতিক সাংস্কৃতিক বিনিময়"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","সাংস্কৃতিক সংরক্ষণ ও উন্নয়ন","","সাংস্কৃতিক সংরক্ষণ ও উন্নয়ন"
"8","bgs8","অধ্যায় ৬: বাংলাদেশের সাংস্কৃতিক পরিবর্তন","সাংস্কৃতিক পরিচয় ও ঐক্য","","সাংস্কৃতিক পরিচয় ও ঐক্য"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণের ধারণা ও গুরুত্ব","","সামাজিকীকরণের ধারণা ও গুরুত্ব"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণের মাধ্যম ও প্রক্রিয়া","","সামাজিকীকরণের মাধ্যম ও প্রক্রিয়া"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণের প্রতিষ্ঠান ও উৎস","","সামাজিকীকরণের প্রতিষ্ঠান ও উৎস"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণ ও ব্যক্তিত্ব গঠন","","সামাজিকীকরণ ও ব্যক্তিত্ব গঠন"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণ ও সংস্কৃতি","","সামাজিকীকরণ ও সংস্কৃতি"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণের সূচনা ও প্রাথমিক পর্যায়","","সামাজিকীকরণের সূচনা ও প্রাথমিক পর্যায়"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","শিক্ষা ও সামাজিকীকরণ","","শিক্ষা ও সামাজিকীকরণ"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","সামাজিকীকরণে সমস্যা ও সমাধান","","সামাজিকীকরণে সমস্যা ও সমাধান"
"8","bgs8","অধ্যায় ৭: সামাজিকীকরণ","আধুনিক সামাজিকীকরণ ও প্রযুক্তি","","আধুনিক সামাজিকীকরণ ও প্রযুক্তি"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নৃগোষ্ঠীর ধারণা ও বিশেষত্ব","","নৃগোষ্ঠীর ধারণা ও বিশেষত্ব"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","বাংলাদেশের জাতিগোষ্ঠীসমূহ ও তাদের বিস্তার","","বাংলাদেশের জাতিগোষ্ঠীসমূহ ও তাদের বিস্তার"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","ত্রিপুরা, মৈথিলী ও অন্যান্য নৃগোষ্ঠী","","ত্রিপুরা, মৈথিলী ও অন্যান্য নৃগোষ্ঠী"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নৃগোষ্ঠীভিত্তিক সংস্কৃতি ও প্রথা","","নৃগোষ্ঠীভিত্তিক সংস্কৃতি ও প্রথা"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নৃগোষ্ঠী ও ভাষা বৈচিত্র্য","","নৃগোষ্ঠী ও ভাষা বৈচিত্র্য"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নৃগোষ্ঠীসমূহের অর্থনৈতিক অবস্থা","","নৃগোষ্ঠীসমূহের অর্থনৈতিক অবস্থা"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নৃগোষ্ঠী সংরক্ষণ ও শিক্ষা","","নৃগোষ্ঠী সংরক্ষণ ও শিক্ষা"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","নাগরিক অধিকার ও নৃগোষ্ঠী সম্প্রীতি","","নাগরিক অধিকার ও নৃগোষ্ঠী সম্প্রীতি"
"8","bgs8","অধ্যায় ৮: বাংলাদেশের বিভিন্ন নৃগোষ্ঠী","জাতিসংঘ ও নৃগোষ্ঠী অধিকার","","জাতিসংঘ ও নৃগোষ্ঠী অধিকার"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","সামাজিক সমস্যার ধারণা ও কারণ","","সামাজিক সমস্যার ধারণা ও কারণ"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","দারিদ্র্য ও অর্থনৈতিক বিভিন্নতা","","দারিদ্র্য ও অর্থনৈতিক বিভিন্নতা"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","শিক্ষা ও সাক্ষরতার সমস্যা","","শিক্ষা ও সাক্ষরতার সমস্যা"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","স্বাস্থ্য ও পরিবেশ সংক্রান্ত সমস্যা","","স্বাস্থ্য ও পরিবেশ সংক্রান্ত সমস্যা"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","নারী অধিকার ও লিঙ্গ বৈষম্য","","নারী অধিকার ও লিঙ্গ বৈষম্য"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","শিশু শ্রম ও শিশু অধিকার","","শিশু শ্রম ও শিশু অধিকার"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","শহেঁয়ারণ ও পরিসরক সমস্যা","","শহেঁয়ারণ ও পরিসরক সমস্যা"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","সামাজিক ন্যায়বিচার ও মানবাধিকার","","সামাজিক ন্যায়বিচার ও মানবাধিকার"
"8","bgs8","অধ্যায় ৯: বাংলাদেশের সামাজিক সমস্যা","সামাজিক সমস্যার প্রতিকার ও ভবিষ্যৎ দৃষ্টিকোণ","","সামাজিক সমস্যার প্রতিকার ও ভবিষ্যৎ দৃষ্টিকোণ"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যার ধারণা ও বাংলাদেশে জনসংখ্যার ইতিহাস","","জনসংখ্যার ধারণা ও বাংলাদেশে জনসংখ্যার ইতিহাস"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যার বৃদ্ধি ও জনঘনত্ব","","জনসংখ্যার বৃদ্ধি ও জনঘনত্ব"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও জন্ম নিয়ন্ত্রণ","","জনসংখ্যা ও জন্ম নিয়ন্ত্রণ"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও শ্রমশক্তি","","জনসংখ্যা ও শ্রমশক্তি"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও শিক্ষা","","জনসংখ্যা ও শিক্ষা"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও স্বাস্থ্য","","জনসংখ্যা ও স্বাস্থ্য"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও পরিবেশ","","জনসংখ্যা ও পরিবেশ"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা ও অর্থনৈতিক উন্নয়ন","","জনসংখ্যা ও অর্থনৈতিক উন্নয়ন"
"8","bgs8","অধ্যায় ১০: বাংলাদেশের জনসংখ্যা ও উন্নয়ন","জনসংখ্যা নীতি ও ভবিষ্যৎ পরিকল্পনা","","জনসংখ্যা নীতি ও ভবিষ্যৎ পরিকল্পনা"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","জলবায়ুর ধারণা ও বাংলাদেশের জলবায়ু","","জলবায়ুর ধারণা ও বাংলাদেশের জলবায়ু"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","জলবায়ু পরিবর্তন ও গ্লোবাল ওয়ার্মিং","","জলবায়ু পরিবর্তন ও গ্লোবাল ওয়ার্মিং"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","বাংলাদেশে জলবায়ু পরিবর্তনের প্রভাব","","বাংলাদেশে জলবায়ু পরিবর্তনের প্রভাব"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","ঘূর্ণিঝড় ও বন্যা","","ঘূর্ণিঝড় ও বন্যা"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","সিকিম ও ভূমিকম্প","","সিকিম ও ভূমিকম্প"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","দুর্যোগ মোকাবিলা ও প্রস্তুতি","","দুর্যোগ মোকাবিলা ও প্রস্তুতি"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","দুর্যোগ ব্যবস্থাপনা ও পুনর্বাসন","","দুর্যোগ ব্যবস্থাপনা ও পুনর্বাসন"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","আন্তর্জাতিক সহযোগিতা ও দুর্যোগ বিমা","","আন্তর্জাতিক সহযোগিতা ও দুর্যোগ বিমা"
"8","bgs8","অধ্যায় ১১: বাংলাদেশে জলবায়ু ও দুর্যোগ মোকাবিলা","জলবায়ু সংবেদনশীলতা ও অভিযোজন","","জলবায়ু সংবেদনশীলতা ও অভিযোজন"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","প্রাকৃতিক সম্পদের ধারণা ও বিস্তার","","প্রাকৃতিক সম্পদের ধারণা ও বিস্তার"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","মাটি, পানি ও ভূমি সম্পদ","","মাটি, পানি ও ভূমি সম্পদ"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","বন ও পরিবেশ সম্পদ","","বন ও পরিবেশ সম্পদ"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","খনিজ ও শক্তি সম্পদ","","খনিজ ও শক্তি সম্পদ"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","জীবসম্পদ ও জৈব বৈচিত্র্য","","জীবসম্পদ ও জৈব বৈচিত্র্য"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","সমুদ্র ও উপকূলীয় সম্পদ","","সমুদ্র ও উপকূলীয় সম্পদ"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","প্রাকৃতিক সম্পদের ব্যবহার ও সংরক্ষণ","","প্রাকৃতিক সম্পদের ব্যবহার ও সংরক্ষণ"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","প্রাকৃতিক সম্পদ নির্বাচন ও টেকসই ব্যবহার","","প্রাকৃতিক সম্পদ নির্বাচন ও টেকসই ব্যবহার"
"8","bgs8","অধ্যায় ১২: বাংলাদেশের প্রাকৃতিক সম্পদ","প্রাকৃতিক দুর্যোগ ও সম্পদ নিরাপত্তা","","প্রাকৃতিক দুর্যোগ ও সম্পদ নিরাপত্তা"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","সহযোগী সংস্থার ধারণা ও প্রকারভেদ","","সহযোগী সংস্থার ধারণা ও প্রকারভেদ"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","সাইফা ও সাইটো","","সাইফা ও সাইটো"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","জাতিসংঘ ও বাংলাদেশ","","জাতিসংঘ ও বাংলাদেশ"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","অন্যান্য আন্তর্জাতিক সংস্থা","","অন্যান্য আন্তর্জাতিক সংস্থা"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","আঞ্চলিক সহযোগিতা ও বাণিজ্য","","আঞ্চলিক সহযোগিতা ও বাণিজ্য"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","বাংলাদেশ ও দ্বিপাক্ষিক সহযোগিতা","","বাংলাদেশ ও দ্বিপাক্ষিক সহযোগিতা"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","সহযোগিতার ক্ষেত্র ও প্রক্রিয়া","","সহযোগিতার ক্ষেত্র ও প্রক্রিয়া"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","সহযোগিতার সাফল্য ও চ্যালেঞ্জ","","সহযোগিতার সাফল্য ও চ্যালেঞ্জ"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","ভবিষ্যৎ সহযোগিতা ও উন্নয়ন দৃষ্টিকোণ","","ভবিষ্যৎ সহযোগিতা ও উন্নয়ন দৃষ্টিকোণ"
"8","bgs8","অধ্যায় ১৩: বাংলাদেশ এবং বিভিন্ন আঞ্চলিক ও আন্তর্জাতিক সহযোগী সংস্থা","দক্ষতা যাচাই","","দক্ষতা যাচাই"
