"grade","subject","chapter","topic","scope_note","topic_raw"
"6","science6","অধ্যায় ৮: মিশ্রণ","দ্রাবক ও দ্রবের ধারণা","","দ্রাবক ও দ্রবের ধারণা"
"6","science6","অধ্যায় ৮: মিশ্রণ","দ্রবণের প্রকারভেদ","","দ্রবণের প্রকারভেদ"
"6","science6","অধ্যায় ৮: মিশ্রণ","ঘনত্বের ধারণা","","ঘনত্বের ধারণা"
"6","science6","অধ্যায় ৮: মিশ্রণ","সম্পৃক্ত ও অসম্পৃক্ত দ্রবণ","","সম্পৃক্ত ও অসম্পৃক্ত দ্রবণ"
"6","science6","অধ্যায় ৮: মিশ্রণ","দ্রবণীয়তা","","দ্রবণীয়তা"
"6","science6","অধ্যায় ৮: মিশ্রণ","দ্রবণে তাপের প্রভাব","","দ্রবণে তাপের প্রভাব"
"6","science6","অধ্যায় ৮: মিশ্রণ","সর্বজনীন দ্রাবক","","সর্বজনীন দ্রাবক"
"6","science6","অধ্যায় ৮: মিশ্রণ","মিশ্রণ ও দ্রবণের পার্থক্য","","মিশ্রণ ও দ্রবণের পার্থক্য"
"6","science6","অধ্যায় ৮: মিশ্রণ","পৃথিবীর সাধারণ মিশ্রণ","","পৃথিবীর সাধারণ মিশ্রণ"
"6","science6","অধ্যায় ৮: মিশ্রণ","সাগরের লবণাক্ত পানির উদাহরণ","","সাগরের লবণাক্ত পানির উদাহরণ"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","আলোর সরলরেখায় গতি","","আলোর সরলরেখায় গতি"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","আলোর প্রতিফলন","","আলোর প্রতিফলন"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","প্রতিফলনের নিয়ম","","প্রতিফলনের নিয়ম"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","মূলধারা ও বিচ্ছুরিত আলোকরশ্মি","","মূলধারা ও বিচ্ছুরিত আলোকরশ্মি"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","আলোকরশ্মির প্রকারভেদ","","আলোকরশ্মির প্রকারভেদ"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","আলোর প্রতিসরণ","","আলোর প্রতিসরণ"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","আমরা কীভাবে দেখি","","আমরা কীভাবে দেখি"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","চোখের গঠন ও দর্শন প্রক্রিয়া","","চোখের গঠন ও দর্শন প্রক্রিয়া"
"6","science6","অধ্যায় ৯: আলোর ঘটনা","উজ্জ্বল বস্তু ও অনুজ্জ্বল বস্তু","","উজ্জ্বল বস্তু ও অনুজ্জ্বল বস্তু"
"6","science6","অধ্যায় ১০: গতি","স্থিতির ধারণা","","স্থিতির ধারণা"
"6","science6","অধ্যায় ১০: গতি","গতির ধারণা","","গতির ধারণা"
"6","science6","অধ্যায় ১০: গতি","পরম স্থিতি ও পরম গতি","","পরম স্থিতি ও পরম গতি"
"6","science6","অধ্যায় ১০: গতি","আপেক্ষিক স্থিতি ও আপেক্ষিক গতি","","আপেক্ষিক স্থিতি ও আপেক্ষিক গতি"
"6","science6","অধ্যায় ১০: গতি","সরলরেখায় গতি","","সরলরেখায় গতি"
"6","science6","অধ্যায় ১০: গতি","গতিপথ ও বেগ","","গতিপথ ও বেগ"
"6","science6","অধ্যায় ১০: গতি","গতির একক","","গতির একক"
"6","science6","অধ্যায় ১০: গতি","গাড়ির গতিমাপক","","গাড়ির গতিমাপক"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","বলের সংজ্ঞা","","বলের সংজ্ঞা"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","বলের একক ও পরিমাপ","","বলের একক ও পরিমাপ"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","ভর ও ওজনের পার্থক্য","","ভর ও ওজনের পার্থক্য"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","জড়তার ধারণা","","জড়তার ধারণা"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","মহাকর্ষ বল","","মহাকর্ষ বল"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","ঘর্ষণ বল","","ঘর্ষণ বল"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","সরল যন্ত্রের ধারণা","","সরল যন্ত্রের ধারণা"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","লিভার যন্ত্র","","লিভার যন্ত্র"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","কূল যন্ত্র","","কূল যন্ত্র"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","হেলানো তল","","হেলানো তল"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","চাকা-অক্ষদণ্ড","","চাকা-অক্ষদণ্ড"
"6","science6","অধ্যায় ১১: বল এবং সরল যন্ত্র","কপিকল","","কপিকল"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","মহাবিশ্বের উৎপত্তি","","মহাবিশ্বের উৎপত্তি"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","মহাকর্ষ বলের ভূমিকা","","মহাকর্ষ বলের ভূমিকা"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","পৃথিবীর উৎপত্তি","","পৃথিবীর উৎপত্তি"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","পৃথিবীর অভ্যন্তরীণ গঠন","","পৃথিবীর অভ্যন্তরীণ গঠন"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","সূর্যের বৈশিষ্ট্য","","সূর্যের বৈশিষ্ট্য"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","পৃথিবীর গতি","আবর্তন ও পরিক্রমা","পৃথিবীর গতি (আবর্তন ও পরিক্রমা)"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","চন্দ্রের গঠন ও গতি","","চন্দ্রের গঠন ও গতি"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","সূর্য, পৃথিবী ও চন্দ্রের পারস্পরিক সম্পর্ক","","সূর্য, পৃথিবী ও চন্দ্রের পারস্পরিক সম্পর্ক"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","জোয়ার-ভাটার কারণ","","জোয়ার-ভাটার কারণ"
"6","science6","অধ্যায় ১২: পৃথিবীর উৎপত্তি ও গঠন","দিন-রাত ও ঋতু পরিবর্তন","","দিন-রাত ও ঋতু পরিবর্তন"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","খাদ্যের ধারণা","","খাদ্যের ধারণা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","খাদ্যের উৎস","","খাদ্যের উৎস"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","খাদ্যের প্রকারভেদ","উদ্ভিজ্জ ও প্রাণিজ","খাদ্যের প্রকারভেদ (উদ্ভিজ্জ ও প্রাণিজ)"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","পুষ্টির ধারণা","","পুষ্টির ধারণা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","পুষ্টি উপাদানের প্রকারভেদ","","পুষ্টি উপাদানের প্রকারভেদ"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","শ্বেতসার পুষ্টির ভূমিকা","","শ্বেতসার পুষ্টির ভূমিকা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","প্রোটিনের ভূমিকা","","প্রোটিনের ভূমিকা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","স্নেহ পদার্থের ভূমিকা","","স্নেহ পদার্থের ভূমিকা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","ভিটামিনের প্রকারভেদ ও কাজ","","ভিটামিনের প্রকারভেদ ও কাজ"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","খনিজ লবণের ভূমিকা","","খনিজ লবণের ভূমিকা"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","পানির গুরুত্ব","","পানির গুরুত্ব"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","সুষম খাদ্যাভ্যাস","","সুষম খাদ্যাভ্যাস"
"6","science6","অধ্যায় ১৩: খাদ্য ও পুষ্টি","খাদ্য নিরাপত্তা","","খাদ্য নিরাপত্তা"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পরিবেশের ধারণা","","পরিবেশের ধারণা"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","প্রাকৃতিক পরিবেশ","","প্রাকৃতিক পরিবেশ"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পরিবেশের উপাদান","ভৌত ও জৈব","পরিবেশের উপাদান (ভৌত ও জৈব)"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","ভৌত উপাদান","জলবায়ু, মাটি, পানি","ভৌত উপাদান (জলবায়ু, মাটি, পানি)"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","জৈব উপাদান","উদ্ভিদ, প্রাণী, সূক্ষ্মজীব","জৈব উপাদান (উদ্ভিদ, প্রাণী, সূক্ষ্মজীব)"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পারিস্থিতিক তন্ত্রের ধারণা","","পারিস্থিতিক তন্ত্রের ধারণা"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","খাদ্য শৃঙ্খল ও খাদ্য জাল","","খাদ্য শৃঙ্খল ও খাদ্য জাল"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পরিবেশের ভারসাম্য","","পরিবেশের ভারসাম্য"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","মানবক্রিয়ায় পরিবেশের পরিবর্তন","","মানবক্রিয়ায় পরিবেশের পরিবর্তন"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পরিবেশ দূষণের কারণ ও প্রভাব","","পরিবেশ দূষণের কারণ ও প্রভাব"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","পরিবেশ সংরক্ষণের উপায়","","পরিবেশ সংরক্ষণের উপায়"
"6","science6","অধ্যায় ১৪: পরিবেশের ভারসাম্য ও আমাদের জীবন","বাংলাদেশের পরিবেশগত সমস্যা","","বাংলাদেশের পরিবেশগত সমস্যা"
