"grade","subject","chapter","topic","scope_note","topic_raw"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","আঞ্চলিক সহযোগিতার গুরুত্ব","","আঞ্চলিক সহযোগিতার গুরুত্ব"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","আঞ্চলিক সহযোগিতার ক্ষেত্র","","আঞ্চলিক সহযোগিতার ক্ষেত্র"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","জাতিসংঘের ভূমিকা","","জাতিসংঘের ভূমিকা"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","সার্কের কার্যক্রম","","সার্কের কার্যক্রম"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","আসিয়ানের সদস্যপদ","","আসিয়ানের সদস্যপদ"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","ইউরোপীয় ইউনিয়ন","","ইউরোপীয় ইউনিয়ন"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","ওআইসির কার্যক্রম","","ওআইসির কার্যক্রম"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","বাংলাদেশের আঞ্চলিক সম্পর্ক","","বাংলাদেশের আঞ্চলিক সম্পর্ক"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","অর্থনৈতিক সহযোগিতা","","অর্থনৈতিক সহযোগিতা"
"6","bgs6","অধ্যায় ৮: বাংলাদেশ ও আঞ্চলিক সহযোগিতা","সাংস্কৃতিক সহযোগিতা","","সাংস্কৃতিক সহযোগিতা"
