"grade","subject","chapter","topic","scope_note","topic_raw"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","মাল্টিমিডিয়া ও গ্রাফিক্সের সমস্যা ও সমাধান","","মাল্টিমিডিয়া ও গ্রাফিক্সের সমস্যা ও সমাধান"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","মাল্টিমিডিয়া ও গ্রাফিক্সের ভবিষ্যৎ","","মাল্টিমিডিয়া ও গ্রাফিক্সের ভবিষ্যৎ"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","পাওয়ারপয়েন্টের ধারণা ও প্রয়োগ","","পাওয়ারপয়েন্টের ধারণা ও প্রয়োগ"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","পাওয়ারপয়েন্টের সুবিধা-অসুবিধা","","পাওয়ারপয়েন্টের সুবিধা-অসুবিধা"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","পাওয়ারপয়েন্টের বৈশিষ্ট্য ও গুরুত্ব","","পাওয়ারপয়েন্টের বৈশিষ্ট্য ও গুরুত্ব"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","পাওয়ারপয়েন্টে স্লাইড তৈরির পদ্ধতি","","পাওয়ারপয়েন্টে স্লাইড তৈরির পদ্ধতি"
"9-10","ict","অধ্যায় ৫: মাল্টিমিডিয়া ও গ্রাফিক্স","পাওয়ারপয়েন্টে ট্রানজিশন, অ্যানিমেশন ও ভিডিও","","পাওয়ারপয়েন্টে ট্রানজিশন, অ্যানিমেশন ও ভিডিও"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","অ্যালগরিদম","ধারণা, প্রয়োগ, সুবিধা, অসুবিধা","অ্যালগরিদম (ধারণা, প্রয়োগ, সুবিধা, অসুবিধা)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","অ্যালগরিদমের বৈশিষ্ট্য ও গুরুত্ব","","অ্যালগরিদমের বৈশিষ্ট্য ও গুরুত্ব"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","ফ্লোচার্ট","ধারণা, প্রয়োগ, সুবিধা, অসুবিধা","ফ্লোচার্ট (ধারণা, প্রয়োগ, সুবিধা, অসুবিধা)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","ফ্লোচার্টের বৈশিষ্ট্য, গুরুত্ব ও প্রকারভেদ","","ফ্লোচার্টের বৈশিষ্ট্য, গুরুত্ব ও প্রকারভেদ"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথন","ধারণা, প্রয়োগ, সুবিধা, অসুবিধা","পাইথন (ধারণা, প্রয়োগ, সুবিধা, অসুবিধা)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনের বৈশিষ্ট্য ও গুরুত্ব","","পাইথনের বৈশিষ্ট্য ও গুরুত্ব"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনের ব্যবহার (print() ফাংশন)","","পাইথনের ব্যবহার (print() ফাংশন)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনে চলক (Variable) ও তথ্য ধরন","","পাইথনে চলক (Variable) ও তথ্য ধরন"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনে ইনপুট গ্রহণ","","পাইথনে ইনপুট গ্রহণ"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনে অপারেটর","যোগ, বিয়োগ, গুণ, ভাগ","পাইথনে অপারেটর (যোগ, বিয়োগ, গুণ, ভাগ)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনে শর্তমূলক কথা","if/elif/else","পাইথনে শর্তমূলক কথা (if/elif/else)"
"9-10","ict","অধ্যায় ৬: প্রোগ্রামিংয়ের মাধ্যমে সমস্যার সমাধান","পাইথনে লুপ","for/while","পাইথনে লুপ (for/while)"
