"grade","subject","chapter","topic","scope_note","topic_raw"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","জলজ উদ্ভিদের জন্য পানির প্রয়োজনীয়তা","","জলজ উদ্ভিদের জন্য পানির প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","জলজ প্রাণীর জন্য পানির প্রয়োজনীয়তা","","জলজ প্রাণীর জন্য পানির প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানির মানদণ্ড","","পানির মানদণ্ড"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বর্ণ ও স্বাদ","","বর্ণ ও স্বাদ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","ঘোলার পরিমাণ","","ঘোলার পরিমাণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","তেজস্ক্রিয় পদার্থের উপস্থিতি","","তেজস্ক্রিয় পদার্থের উপস্থিতি"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","ময়লা-আবর্জনা","","ময়লা-আবর্জনা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","দ্রবীভূত অক্সিজেন","","দ্রবীভূত অক্সিজেন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","তাপমাত্রা","","তাপমাত্রা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","pH","","pH"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","লবণাক্ততা","","লবণাক্ততা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানির পুনরাবর্তন ও পরিবেশ সংরক্ষণে পানির ভূমিকা","","পানির পুনরাবর্তন ও পরিবেশ সংরক্ষণে পানির ভূমিকা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানির পুনরাবর্তন","","পানির পুনরাবর্তন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পরিবেশ সংরক্ষণে পানির ভূমিকা","","পরিবেশ সংরক্ষণে পানির ভূমিকা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","মানসম্মত পানির প্রয়োজনীয়তা","","মানসম্মত পানির প্রয়োজনীয়তা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানি বিশুদ্ধকরণ","","পানি বিশুদ্ধকরণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পরিস্রাবণ","","পরিস্রাবণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","ক্লোরিনেশন","","ক্লোরিনেশন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পাতন","","পাতন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বাংলাদেশের পানির উৎস দূষণের কারণ","","বাংলাদেশের পানির উৎস দূষণের কারণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","উদ্ভিদ, প্রাণী","","উদ্ভিদ, প্রাণী"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","মানুষের উপর পানিদূষণের প্রভাব","","মানুষের উপর পানিদূষণের প্রভাব"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বৈশ্বিক উষ্ণতা","","বৈশ্বিক উষ্ণতা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","মিঠা পানিতে বৈশ্বিক উষ্ণতার প্রভাব","","মিঠা পানিতে বৈশ্বিক উষ্ণতার প্রভাব"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","সমুদ্রের পানির উচ্চতা বৃদ্ধি","","সমুদ্রের পানির উচ্চতা বৃদ্ধি"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বৃষ্টিপাত","","বৃষ্টিপাত"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বাংলাদেশে বৈশ্বিক উষ্ণতার প্রভাব","","বাংলাদেশে বৈশ্বিক উষ্ণতার প্রভাব"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বাংলাদেশে পানিদূষণ প্রতিরোধের কৌশল","","বাংলাদেশে পানিদূষণ প্রতিরোধের কৌশল"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","নাগরিকের দায়িত্ব","","নাগরিকের দায়িত্ব"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","জলাভূমি রক্ষা","","জলাভূমি রক্ষা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বৃষ্টির পানি নিয়ন্ত্রণ","","বৃষ্টির পানি নিয়ন্ত্রণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","জনসচেতনতা বৃদ্ধি","","জনসচেতনতা বৃদ্ধি"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","শিল্পকারখানার বর্জ্যপানির দূষণ প্রতিরোধ","","শিল্পকারখানার বর্জ্যপানির দূষণ প্রতিরোধ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","কৃষিজমি থেকে মাটির ক্ষয়জনিত দূষণ প্রতিরোধ","","কৃষিজমি থেকে মাটির ক্ষয়জনিত দূষণ প্রতিরোধ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","উন্নয়ন কার্যক্রমে পানির ভূমিকা","","উন্নয়ন কার্যক্রমে পানির ভূমিকা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","বাংলাদেশে পানির উৎসে হুমকি","","বাংলাদেশে পানির উৎসে হুমকি"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","নদী দখল","","নদী দখল"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","নদীতে বন্যা নিয়ন্ত্রণ বাঁধ নির্মাণ","","নদীতে বন্যা নিয়ন্ত্রণ বাঁধ নির্মাণ"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","অপরিকল্পিত বর্জ্য ব্যবস্থাপনা","","অপরিকল্পিত বর্জ্য ব্যবস্থাপনা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানির গতিপথ পরিবর্তন","","পানির গতিপথ পরিবর্তন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানি একটি মৌলিক অধিকার","","পানি একটি মৌলিক অধিকার"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানির উৎস সংরক্ষণ ও উন্নয়ন","","পানির উৎস সংরক্ষণ ও উন্নয়ন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","পানিপ্রবাহের সর্বজনীনতা","","পানিপ্রবাহের সর্বজনীনতা"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","আন্তর্জাতিক নিয়মনীতি","","আন্তর্জাতিক নিয়মনীতি"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","রামসার কনভেনশন","","রামসার কনভেনশন"
"9-10","science","অধ্যায় ২: জীবনের জন্য পানি","আন্তর্জাতিক নদী কনভেনশন","","আন্তর্জাতিক নদী কনভেনশন"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্ত","Blood","রক্ত (Blood)"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তের উপাদান ও এদের কাজ","","রক্তের উপাদান ও এদের কাজ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তরস বা প্লাজমা","","রক্তরস বা প্লাজমা"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","সিরাম","","সিরাম"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","লোহিত রক্তকোষ","","লোহিত রক্তকোষ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","লোহিত কোষের কাজ","","লোহিত কোষের কাজ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","শ্বেত রক্তকোষ বা লিউকোসাইট","","শ্বেত রক্তকোষ বা লিউকোসাইট"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","(ক) অ্যাগ্রানুলোসাইট","","(ক) অ্যাগ্রানুলোসাইট"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","(খ) গ্রানুলোসাইট","","(খ) গ্রানুলোসাইট"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","অণুচক্রিকা বা থ্রম্বোসাইট","","অণুচক্রিকা বা থ্রম্বোসাইট"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তের সাধারণ কাজ","","রক্তের সাধারণ কাজ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্ত উপাদানের অস্বাভাবিক অবস্থা","","রক্ত উপাদানের অস্বাভাবিক অবস্থা"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তের গ্রুপ","","রক্তের গ্রুপ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","অ্যান্টিজেন এবং অ্যান্টিবডি","","অ্যান্টিজেন এবং অ্যান্টিবডি"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ইউনিভার্সাল ডোনার","","ইউনিভার্সাল ডোনার"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ইউনিভার্সাল অ্যাক্সেপ্টর","","ইউনিভার্সাল অ্যাক্সেপ্টর"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","Rh ফ্যাক্টর","","Rh ফ্যাক্টর"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তের শ্রেণিবিভাগের গুরুত্ব","","রক্তের শ্রেণিবিভাগের গুরুত্ব"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্তনীতি","","রক্তনীতি"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","রক্ত সঞ্চালন","","রক্ত সঞ্চালন"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","হৃৎপিণ্ড","Heart","হৃৎপিণ্ড (Heart)"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ধমনি","","ধমনি"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","শিরা","","শিরা"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","কৈশিক জালিকা","","কৈশিক জালিকা"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","হৃৎপিণ্ডের কাজ","","হৃৎপিণ্ডের কাজ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","হার্ট-বিট বা পালসরেট গণনার পদ্ধতি","","হার্ট-বিট বা পালসরেট গণনার পদ্ধতি"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","উচ্চ রক্তচাপ","","উচ্চ রক্তচাপ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","কোলেস্টেরল","","কোলেস্টেরল"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","হৃদযন্ত্রকে ভালো রাখার উপায়","","হৃদযন্ত্রকে ভালো রাখার উপায়"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ডায়াবেটিস, বহুমূত্র বা মধুমেহ রোগ","","ডায়াবেটিস, বহুমূত্র বা মধুমেহ রোগ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ডায়াবেটিস রোগের লক্ষণ","","ডায়াবেটিস রোগের লক্ষণ"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ডায়াবেটিস রোগীর পথ্য","","ডায়াবেটিস রোগীর পথ্য"
"9-10","science","অধ্যায় ৩: হৃদযন্ত্রের যত কথা এবং অন্যান্য","ডায়াবেটিস নিয়ন্ত্রণ","","ডায়াবেটিস নিয়ন্ত্রণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","বয়ঃসন্ধিকালের পরিবর্তনসমূহ","","বয়ঃসন্ধিকালের পরিবর্তনসমূহ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","বয়ঃসন্ধিকালে পরিবর্তনের কারণ","","বয়ঃসন্ধিকালে পরিবর্তনের কারণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","দৈহিক স্বাস্থ্য ঠিক রাখা","","দৈহিক স্বাস্থ্য ঠিক রাখা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","মানসিক স্বাস্থ্য ঠিক রাখা","","মানসিক স্বাস্থ্য ঠিক রাখা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","বয়ঃসন্ধিকালীন বিবাহ ও গর্ভধারণ","","বয়ঃসন্ধিকালীন বিবাহ ও গর্ভধারণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","গর্ভধারণ কী?","","গর্ভধারণ কী?"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","স্বাস্থ্যঝুঁকি","","স্বাস্থ্যঝুঁকি"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","স্বাস্থ্যগত সমস্যা","","স্বাস্থ্যগত সমস্যা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","পারিবারিক সমস্যা","","পারিবারিক সমস্যা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","শিক্ষাগত সমস্যা","","শিক্ষাগত সমস্যা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","আর্থিক সমস্যা","","আর্থিক সমস্যা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","গর্ভপাত কী","","গর্ভপাত কী"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","গর্ভপাতের জটিলতা","","গর্ভপাতের জটিলতা"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","টেস্টটিউব বেবি","","টেস্টটিউব বেবি"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","সন্তানের লিঙ্গ নির্ধারণ","","সন্তানের লিঙ্গ নির্ধারণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","পৃথিবীতে জীবনের উৎপত্তি ও বিকাশ","","পৃথিবীতে জীবনের উৎপত্তি ও বিকাশ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","জীবনের আবির্ভাব কোথায়, কবে","","জীবনের আবির্ভাব কোথায়, কবে"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","কীভাবে ঘটেছে","","কীভাবে ঘটেছে"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","জৈব অভিব্যক্তির সপক্ষে প্রমাণ","","জৈব অভিব্যক্তির সপক্ষে প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","১. অঙ্গসংস্থান সম্পর্কিত প্রমাণ","","১. অঙ্গসংস্থান সম্পর্কিত প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","(ক) সমসংস্থ অঙ্গ","","(ক) সমসংস্থ অঙ্গ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","(খ) সমবৃত্তি অঙ্গ","","(খ) সমবৃত্তি অঙ্গ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","(গ) লুপ্তপ্রায় অঙ্গ","","(গ) লুপ্তপ্রায় অঙ্গ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","২. তুলনামূলক শারীরস্থানিক প্রমাণ","","২. তুলনামূলক শারীরস্থানিক প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","৩. সংযোগকারী জীবন সম্পর্কিত প্রমাণ","","৩. সংযোগকারী জীবন সম্পর্কিত প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","৪. ভ্রূণতত্ত্বঘটিত প্রমাণ","","৪. ভ্রূণতত্ত্বঘটিত প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","৫. জীবাশ্মঘটিত প্রমাণ","","৫. জীবাশ্মঘটিত প্রমাণ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","৬. জীবন্ত জীবাশ্ম","","৬. জীবন্ত জীবাশ্ম"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","৭. আণবিক জীববিজ্ঞান","","৭. আণবিক জীববিজ্ঞান"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","জৈব অভিব্যক্তির উপর বিভিন্ন মতবাদ","","জৈব অভিব্যক্তির উপর বিভিন্ন মতবাদ"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","ল্যামার্কের তত্ত্ব","","ল্যামার্কের তত্ত্ব"
"9-10","science","অধ্যায় ৪: নবজীবনের সূচনা","ডারউইনবাদ বা ডারউইনের তত্ত্ব","","ডারউইনবাদ বা ডারউইনের তত্ত্ব"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","আয়না বা দর্পণের ব্যবহার","","আয়না বা দর্পণের ব্যবহার"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","নিরাপদ ড্রাইভিং","","নিরাপদ ড্রাইভিং"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","পাহাড়ি রাস্তার অদৃশ্য বাঁক","","পাহাড়ি রাস্তার অদৃশ্য বাঁক"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","আলোর প্রতিসরণ","","আলোর প্রতিসরণ"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","প্রতিসরণের সূত্র","","প্রতিসরণের সূত্র"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","লেন্সের ক্ষমতা","","লেন্সের ক্ষমতা"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","চোখের ক্রিয়া","","চোখের ক্রিয়া"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","আমরা কীভাবে দেখতে পাই","","আমরা কীভাবে দেখতে পাই"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","স্পষ্ট দৃষ্টির ন্যূনতম দূরত্ব","","স্পষ্ট দৃষ্টির ন্যূনতম দূরত্ব"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","চোখের ভ্রুটি","","চোখের ভ্রুটি"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","তার প্রতিকার","","তার প্রতিকার"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","হ্রস্বদৃষ্টি বা ক্ষীণদৃষ্টি","Myopia","হ্রস্বদৃষ্টি বা ক্ষীণদৃষ্টি (Myopia)"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","দীর্ঘদৃষ্টি বা দূরদৃষ্টি","Hypermetropia","দীর্ঘদৃষ্টি বা দূরদৃষ্টি (Hypermetropia)"
"9-10","science","অধ্যায় ৫: দেখতে হলে আলো চাই","চোখ ভালো রাখার উপায়","","চোখ ভালো রাখার উপায়"
"9-10","science","অধ্যায় ৬: পলিমার","তন্তু বা সুতা","","তন্তু বা সুতা"
"9-10","science","অধ্যায় ৬: পলিমার","রেশম","Silk","রেশম (Silk)"
"9-10","science","অধ্যায় ৬: পলিমার","পশম","Wool","পশম (Wool)"
"9-10","science","অধ্যায় ৬: পলিমার","নাইলন","","নাইলন"
"9-10","science","অধ্যায় ৬: পলিমার","রেয়ন","","রেয়ন"
"9-10","science","অধ্যায় ৬: পলিমার","তন্তু থেকে সুতা তৈরি","","তন্তু থেকে সুতা তৈরি"
